"latitude","longitude","name","country","refcode"
34.04,125.05,"Gageohyangri","KR","GGH"
34.18,126.31,"Galdoo","KR","GDO"
35.05,129,"Gamcheon/Busan","KR","KCN"
36.21,129.23,"Ganggu","KR","GGU"
34.51,128.35,"Geoje","KR","KJE"
34.01,127.18,"Geomundo","KR","GMD"
34.53,128.37,"Gohyeon/Geoje","KR","KHN"
35.59,126.43,"Gunsan","KR","KUV"
35.59,129.33,"Guryongpo","KR","GRP"
34.56,127.42,"Gwangyang","KR","KAN"
37.32,126.36,"Gyeongin","KR","GIN"
33.25,126.15,"Hallim","KR","HLM"
34.39,125.11,"Hongdo","KR","HDO"
37.1,129.21,"Hosan","KR","HAS"
36.4,129.27,"Hupo","KR","HPO"
34.18,126.4,"Hwahungpo","KR","HHP"
33.14,126.2,"Hwasun","KR","HSN"
37.27,126.37,"Incheon","KR","INC"
36,126.41,"Janghang/Seocheon-gun","KR","CHG"
33.3,126.31,"Jeju","KR","CHA"
37.53,128.5,"Jumunjin","KR","JMJ"
34.47,128.22,"Junghwa","KR","JHA"
34.32,128.26,"Kukdo","KR","KDO"
33.3,126.32,"Kwangyang","KR","KWA"
35.12,128.34,"Masan","KR","MAS"
35.31,129.26,"Mipo/Ulsan","KR","MIP"
34.48,126.23,"Mokpo","KR","MOK"
37.32,129.06,"Mukho/Donghae","KR","MUK"
34.23,127.15,"Narodo","KR","NRD"
34.31,127.08,"Nokdongsin","KR","NDS"
37.36,129.02,"Okgye/Gangneung","KR","OKK"
34.53,128.42,"Okpo/Geoje","KR","OKP"
35.26,129.21,"Onsan/Ulsan","KR","ONS"
36.02,129.22,"Pohang","KR","KPO"
36.58,127.06,"Pyeongtaek","KR","PTK"
37.26,129.11,"Samcheok","KR","SUK"
34.55,128.04,"Samcheonpo/Sacheon","KR","SCP"
35.39,126.08,"Sangwangdeungdo","KR","SWD"
33.14,126.33,"Seogwipo","KR","SPO"
33.27,126.55,"Seongsan-po","KR","SSP"
37.31,126.56,"Seoul","KR","SEL"
34.26,126.51,"Shinma","KR","SMA"
36.05,129.33,"Sinhang/Pohang","KR","SHG"
38.12,128.35,"Sokcho","KR","SHO"
34.5,126.13,"Songgong","KR","SGG"
35.05,129.09,"South Busan","KR","SBU"
37.15,127.14,"Suwon","KR","SUO"
36.43,126.16,"Taean-gun","KR","TAN"
37.32,129.06,"Tonghae","KR","TGA"
34.5,128.25,"Tongyeong","KR","TYG"
37.28,130.54,"Ulleung","KR","ULL"
35.32,129.19,"Ulsan","KR","USN"
34.18,126.45,"Wando-gun","KR","WND"
37.39,125.42,"Yeonpyeongdo","KR","YPD"
34.45,127.43,"Yeosu","KR","YOS"
36.39,128.27,"Yochon","KR","YOC"
37.57,124.43,"Yonggipo","KR","YGP"
29.2,48.05,"As Salimiyah","KW","SAL"
29.23,47.48,"Doha","KW","DOH"
29.01,48.1,"Mina' 'Abd Allah","KW","MIB"
29.04,48.09,"Mina' al Ahmadi","KW","MEA"
28.43,48.24,"Mina Al Zour","KW","MZR"
28.46,48.28,"Mina Saud","KW","MIS"
29.2,48.05,"Salmiya","KW","SMY"
29.02,48.08,"Shuaiba","KW","SAA"
29.21,47.56,"Shuwaikh","KW","SWK"
44.32,50.15,"Bautino","KZ","BTN"
50.03,72.57,"Temirtau","KZ","TAU"
34.09,35.38,"Amchit","LB","ACT"
34,36.08,"Bekaa","LB","LN8"
34.07,35.39,"Byblos","LB","BYL"
33.55,35.34,"Dora","LB","DRA"
33.33,35.22,"Sayda","LB","SAY"
33.58,35.38,"Zouk","LB","ZUK"
14.01,-60.58,"Castries","LC","CAS"
6.07,81.07,"Hambantota","LK","HBA"
5.59,80.2,"Koggala","LK","KCT"
7.17,81.38,"Kondavattavan","LK","KON"
5.59,80.44,"Mawella","LK","MAW"
7.17,81.51,"Oluvil","LK","OLU"
4.22,-7.43,"Harper","LR","HAR"
56.04,21.07,"Botinge","LT","BOT"
55.43,21.07,"Malku ilankos juru uosto PVP/Klaipeda","LT","MLM"
55.43,21.06,"Molo juru uosto PVP/Klaipeda","LT","MOM"
55.43,21.05,"Pilies juru uosto PVP/Klaipeda","LT","PLM"
49.32,6.21,"Bech-Kleinmacher","LU","BKM"
49.3,5.59,"Esch-sur-Alzette","LU","EZT"
49.5,6.19,"Grundhof","LU","ZXC"
50.09,6,"Huldange","LU","HDK"
49.42,6.29,"Mertert","LU","MRT"
49.36,6.24,"Wormeldange","LU","WLG"
56.36,25.13,"Aizkraukle","LV","AIZ"
56.44,24.23,"Baldone","LV","B9G"
57.1,23.13,"Engure","LV","EGE"
56.29,25.51,"Jekabpils","LV","JPS"
56.47,27.4,"Karsava","LV","UTY"
57,23.31,"Lapmezciems","LV","LMS"
56.33,27.43,"Ludza","LV","BNH"
56.54,24.02,"Marupe","LV","ZVT"
57.2,23.06,"Mersrags","LV","MRX"
56.48,24.37,"Ogre","LV","ORE"
56.58,24.38,"Ropazi","LV","ROP"
56.52,24.15,"Rumbula","LV","RUM"
57.45,24.21,"Salacgriva","LV","SAL"
57.19,24.26,"Skulte","LV","SKU"
56.56,24.23,"Stopini","LV","STO"
56.52,24.04,"Tiraine","LV","XRT"
57.46,24.48,"Ungurpils","LV","LM8"
32.39,14.16,"Al Khums","LY","KHO"
30.38,18.22,"As Sidr","LY","ESI"
32.45,12.43,"Az Zawiyah","LY","ZAW"
31.46,25.06,"Bardiyah","LY","BAR"
31.24,15.44,"Bu'ayrat al Hasun","LY","BUA"
32.39,14.16,"El Choms","LY","ELK"
30.2,-9.29,"Ait Melloul","MA","SMD"
30.27,-9.39,"Anza","MA","ANZ"
33.31,-6.36,"Ar Rommani","MA","D2V"
33.22,-7.59,"Bir-Jdid","MA","BJD"
33.15,-8.3,"El Jadida","MA","ELJ"
31.25,-9.3,"Essaouira","MA","ESS"
32.1,-9.16,"Nouveau Port Safi, Sidi Boudenyan","MA","NPS"
35.07,-2.24,"Ras El Ma","MA","REM"
33.36,-7.34,"Roches Noires","MA","RNA"
34.02,-6.48,"Sale","MA","SAL"
34.4,-5.58,"Souq Larb'A Al Gharb","MA","6KN"
45.28,28.11,"Giurgiulesti","MD","GIU"
42.05,19.05,"Bar","ME","BAR"
42.27,18.4,"Bijela","ME","BIJ"
42.17,18.5,"Budva","ME","BUD"
42.27,18.32,"Hercegnovi","ME","HNO"
42.28,18.31,"Igalo","ME","IGL"
42.25,18.46,"Kotor","ME","KOT"
42.12,18.56,"Petrovac","ME","PVC"
42.26,18.42,"Tivat","ME","TIV"
41.55,19.12,"Ulcinj","ME","ULC"
42.27,18.35,"Zelenika","ME","ZEL"
18.04,-63.05,"Galisbay","MF","GES"
18.04,-63.05,"Marigot","MF","MAR"
-25.04,46.57,"Ehoala","MG","EHL"
41.24,22.14,"Demir Kapija","MK","DKJ"
41.51,21.56,"Sveti Nikole","MK","SNI"
16.34,95.47,"Kyaiklat","MM","KYA"
12.05,99.01,"Tanintharyi","MM","TEN"
16.39,96.15,"Thilawa","MM","TLA"
14.4,-60.56,"Le Robert","MQ","LER"
14.36,-61.03,"Port de Fort-de-France Pt.","MQ","QPC"
16.3,-15.55,"Rosso","MR","ROS"
16.48,-62.12,"Little Bay","MS","LTB"
35.54,14.27,"Balzan","MT","BAL"
35.5,14.32,"Birzebbugia","MT","BZE"
35.49,14.33,"Delimara","MT","DMP"
35.53,14.3,"Floriana","MT","FLO"
35.54,14.29,"Gzira","MT","GZI"
35.5,14.29,"Kirkop","MT","KIR"
35.5,14.32,"Malta Freeport Distripark","MT","DIS"
35.52,14.29,"Marsa","MT","MSA"
35.54,14.3,"Marsamxett","MT","MSX"
35.52,14.33,"Marsaskala","MT","MSS"
35.5,14.32,"Marsaxlokk","MT","MAR"
36.01,14.17,"Mgarr, Gozo","MT","MGZ"
35.56,14.23,"Saint Paul's Bay (San Pawl il-Bahar)","MT","SPB"
35.54,14.3,"Sliema","MT","SLM"
35.51,14.3,"Tarxien","MT","TAR"
-20.12,57.24,"Albion","MU","ABN"
-19.41,63.25,"Port Mathurin","MU","PMA"
-20.19,57.22,"Tamarin","MU","TAM"
5.08,72.57,"Baa Atoll","MV","BAL"
4.1,73.27,"Coastline Private Port","MV","CPP"
4.02,72.55,"Halaveli","MV","HID"
-0.38,73.06,"Hithadhoo Port","MV","HTP"
4.11,73.31,"Hulhule Island","MV","HHE"
0.44,73.26,"Koodoo Fisheries","MV","KFP"
6.37,73.03,"Kulhudhuffushi","MV","KUL"
6.37,73.04,"Kulhudhuffushi Port","MV","KDP"
3.28,72.5,"Maamigili Port","MV","MMP"
4.11,73.27,"Maldive Gas","MV","MGP"
4.1,73.3,"Male' Commercial Harbor","MV","MCP"
3.36,72.42,"Rangali","MV","RGI"
4.11,73.26,"Villa Hakatha","MV","VHP"
-14,34.31,"Chipoka","MW","CPK"
-16.04,35.08,"Thyolo","MW","THY"
19.37,-98.55,"Acolman","MX","ACM"
31.18,-109.34,"Agua Prieta","MX","APR"
22.24,-97.55,"Altamira","MX","ATM"
20.5,-103.43,"Amatitan","MX","ATN"
30.2,-110.1,"Arizpe","MX","ARZ"
19.07,-96.07,"Boca del Rio","MX","BDR"
25.36,-100,"Cadereyta Jimenez","MX","ZCA"
27.66,-105.16,"Camargo","MX","AAO"
28.07,-115.1,"Cedros","MX","CED"
28.1,-115.13,"Cedros Island","MX","CRI"
18.25,-93.05,"Chiltepec","MX","TAB"
22.16,-97.5,"Ciudad Madero","MX","CDD"
25.58,-98.05,"Ciudad Rio Bravo","MX","RBV"
19.46,-98.34,"Ciudad Sahagun","MX","CSG"
18.5,-96.23,"Cotaxtla","MX","CTX"
20.12,-104.24,"Cuautla","MX","CTL"
21.09,-100.55,"Dolores Hidalgo","MX","DHD"
27.58,-110.49,"Empalme","MX","EPM"
25.16,-99.41,"General Teran","MX","GET"
21.11,-101.45,"Granjas","MX","GRA"
25.34,-108.27,"Guasave","MX","GSV"
20.55,-89.48,"Hunucma","MX","HUN"
27.13,-112.06,"Isla San Marcos","MX","SMI"
19.17,-98.33,"Ixtapaluca","MX","ZIP"
28.2,-105.24,"Jimenez","MX","JMN"
16.26,-95.01,"Juchitan de Zaragoza","MX","JDZ"
21.46,-102.32,"La Troje","MX","LTJ"
20.55,-103.57,"Magdalena/Hostotipaquillo","MX","MHT"
19.55,-103.02,"Mazamitla","MX","MAZ"
20.13,-96.47,"Nautla","MX","NAU"
22.15,-101.16,"Obregon","MX","OBR"
24.18,-110.19,"Pichilingue","MX","PIC"
23.22,-106.2,"Puerta","MX","PTA"
15.4,-96.29,"Puerto Angel","MX","PNG"
20.5,-86.52,"Puerto Morelos","MX","PMS"
29.58,-115.49,"Punta Baja","MX","PBJ"
20.32,-87.09,"Punta Venado","MX","PVN"
18.13,-94.24,"Rabon Grande/Coatzacoalcos","MX","RBG"
19.11,-98.18,"San Miguel Xoxtla","MX","SGX"
30.11,-110.31,"Santa Ana","MX","SN2"
19.34,-99.42,"Santa Cruz Tepexpan","MX","TPX"
22.28,-104.44,"Santa Teresa","MX","STT"
19.39,-90.42,"Seybaplaya","MX","SEY"
24.54,-107.35,"Tamaulipas","MX","TMP"
17.18,-96.54,"Telixtlahuaca","MX","TXH"
20.03,-90.14,"Tenabo","MX","TEN"
19.02,-98.49,"Tepetlixpac","MX","4TE"
19.17,-99.1,"Tlalpan","MX","TJT"
19.38,-99.18,"Villa Nicolas Romero","MX","VNR"
19.31,-99.05,"Xalostoc","MX","XAL"
18.47,-99.06,"Xochimancas","MX","9AS"
19.48,-101.48,"Zakapu","MX","ZKP"
19.46,-97.32,"Zaragoza","MX","ZRZ"
1.52,103.37,"Bandar Tenggara","MY","BTK"
6.57,116.42,"Bangau","MY","BGU"
3.28,101.38,"Batang Kali","MY","BAK"
4.28,101.03,"Batu Gajah","MY","TJH"
5.15,100.25,"Batu Kawan","MY","BTW"
5.17,100.17,"Batu Maung","MY","BTM"
5.2,115.45,"Beaufort","MY","BEA"
3.53,100.56,"Hutan Melintang","MY","HUM"
5.24,100.19,"Jelutong","MY","JEL"
1.21,103.35,"Kampong Tanjong Kupang","MY","TKP"
1.28,104.01,"Kampung Tanjung Langsat","MY","TLA"
3.13,101.38,"Kepong","MY","KPN"
4.31,103.27,"Kertih","MY","KET"
55.9,102.4,"Kota Sarang Semut","MY","KSS"
5.5,102.34,"Kuala Besut","MY","BST"
4.47,103.26,"Kuala Dungun","MY","DGN"
3.2,101.03,"Kuala Selangor","MY","KSL"
4.29,118.38,"Labuan Haji","MY","LBH"
5.43,100.25,"Merbok","MY","MBK"
3.08,103.27,"Nenasi","MY","MEN"
2.49,101.48,"Nilai","MY","NII"
1.33,110.23,"Pending","MY","PND"
1.22,104.07,"Pengerang","MY","PGG"
5.23,100.23,"Perai","MY","RAI"
3.01,101.22,"Port Klang (Ferry Port)","MY","XPQ"
3,101.24,"Port Klang (Pelabuhan Klang)","MY","PKG"
2.35,111.2,"Pulau Bruit","MY","BRU"
2.56,101.19,"Pulau Indah","MY","LAU"
5.04,119.02,"Sabahat","MY","SBT"
1.33,111.32,"Samu","MY","SAM"
2.07,111.31,"Sarikei","MY","SAR"
2.3,102.49,"Segamat","MY","SGM"
1.36,110.26,"Senari - Sarawak","MY","SNR"
2.42,101.45,"Sepang, Selangor","MY","SEP"
2.15,102.05,"Sungai Udang","MY","SGG"
2.15,102.08,"Sungai Udang Port","MY","SUP"
3.05,101.37,"Sungai Way","MY","SUW"
1.29,103.41,"Tampoi","MY","TAI"
1.2,103.33,"Tanjong Bin","MY","TBI"
3.59,103.25,"Tanjung Gelang","MY","TGE"
6.17,99.47,"Tanjung Lembung","MY","TAG"
2.08,111.21,"Tanjung Manis","MY","TMP"
1.22,103.33,"Tanjung Pelepas","MY","TPP"
4.25,100.59,"Teronoh","MY","ASQ"
3.08,113.42,"Tubau","MY","TUB"
-11.2,40.21,"Mocimboa da Praia","MZ","MZB"
-22.14,166.27,"Ducos","NC","DUS"
-22.17,166.35,"Le Mont-Dore","NC","MTD"
-21.33,166.02,"Nakety","NC","NAK"
-21.19,165,"Nepoui","NC","NEP"
-21.18,165.43,"Poro","NC","POR"
-22.19,166.49,"Prony","NC","PNY"
-20.46,164.24,"Teoudie","NC","TUD"
-21,164.4,"Vavouto","NC","VAV"
-19.43,163.39,"Wala","NC","WAL"
-3.08,60.49,"Akpo","NG","AKP"
7.16,7.24,"Anambra","NG","ANB"
9.27,8.28,"Anta","NG","ANT"
4.13,8.19,"Antan","NG","ANA"
6.27,3.26,"Falomo","NG","FLM"
4.13,7.23,"Ima","NG","IMA"
12.59,7.35,"Katsina","NG","KT7"
4.2,6.15,"Kirikakiri","NG","KIR"
4.43,7.09,"Onne","NG","ONN"
6.42,3.14,"Sango Otta","NG","SOT"
12.26,-86.02,"Las Maderas","NI","LM8"
11.47,-86.31,"Masachapa","NI","MAC"
13,-87.3,"Potosi","NI","PTI"
13.22,-83.34,"Puerto Isabel","NI","PIB"
12.09,-84.13,"Rama","NI","RAM"
12.12,-86.06,"Tipitapa","NI","TPA"
13.34,-86.3,"Totogalpa","NI","8LG"
51.3,5.38,"Aarle Rixtel","NL","ARI"
51.51,4.25,"Albrandswaard","NL","AWD"
52.38,4.45,"Alkmaar","NL","ALK"
52.21,6.4,"Almelo","NL","ALM"
52.22,5.13,"Almere","NL","AER"
52.08,4.4,"Alphen aan den Rijn","NL","APN"
52,5.28,"Amerongen","NL","AMR"
52.09,5.23,"Amersfoort","NL","AME"
52.24,4.49,"Amsterdam","NL","AMS"
52.52,4.52,"Anna Paulowna","NL","ANP"
53.19,6.52,"Appingedam","NL","APP"
51.29,6.11,"Arcen","NL","ARC"
51.16,6.02,"Beesel","NL","BSL"
51.19,6.07,"Belfeld","NL","BFD"
51.54,5.54,"Bemmel","NL","BEM"
51.3,4.18,"Bergen op Zoom","NL","BZM"
51.3,5.24,"Best","NL","BST"
51.52,5.47,"Beuningen","NL","BNN"
52.05,4.45,"Bodegraven","NL","BOG"
51.02,5.49,"Born","NL","BON"
51.25,3.43,"Borssele","NL","BOR"
51.53,4.17,"Botlek","NL","BOT"
51.34,4.48,"Breda","NL","BRD"
51.23,3.34,"Breskens","NL","BRS"
51.41,3.45,"Burghsluis","NL","BHS"
52.12,6.08,"Bussloo","NL","SSO"
52.45,4.39,"Camperduin","NL","CPD"
53.09,4.53,"De Cocksdorp","NL","CDP"
51.53,5.4,"Deest","NL","DST"
52.16,6.43,"Delden","NL","DEL"
52.31,6.56,"Delfzijl","NL","DZL"
52.57,4.46,"Den Helder","NL","DHR"
51.55,5.39,"Dodewaard","NL","DWA"
51.34,3.3,"Domburg","NL","DBR"
51.47,4.38,"Dordrecht","NL","DOR"
51.41,3.59,"Dreischor","NL","ND5"
51.51,5.26,"Dreumel","NL","DUM"
51.27,5.28,"Eindhoven","NL","EIN"
51.3,5.28,"Ekkersrijt","NL","EKK"
51.55,5.51,"Elst","NL","QCU"
51.24,3.45,"Everingen","NL","ANK"
52.59,60.51,"Gasselternijveen","NL","GSS"
51.53,5.58,"Gendt","NL","GET"
51.54,4.54,"Goudriaan","NL","GUN"
52.08,4.34,"Groenendijk","NL","GRK"
51.49,5.13,"Haaften","NL","HFN"
51.26,4,"Hansweert/Schore","NL","HAN"
51.49,4.52,"Hardinxveld","NL","HGS"
51.49,4.5,"Hardinxveld-Giessendam","NL","HXG"
53.11,5.26,"Harlingen","NL","HAR"
52.08,5.45,"Harskamp","NL","HSK"
51.3,4.44,"Hazeldonk","NL","HZK"
51.29,5.4,"Helmond","NL","HLM"
51.29,5.08,"Hilvarenbeek","NL","HVK"
51.58,4.07,"Hoek van Holland","NL","HVH"
53.23,5.53,"Holwerd","NL","HLW"
53.13,6.3,"Hoogkerk","NL","HKK"
52.28,4.36,"IJmuiden/Velsen","NL","IJM"
52.34,5.55,"IJsselmuiden","NL","ISM"
51.29,5.54,"Ijsselsteyn","NL","SL7"
51.42,5.42,"Keent","NL","KNT"
51.46,5.2,"Kerkdriel","NL","KRD"
52.44,7,"Klazienaveen","NL","KLZ"
51.26,4.07,"Krabbendijke","NL","IJK"
51.55,4.36,"Krimpen aan den IJssel","NL","KAI"
52.17,6.16,"Lettele","NL","TTE"
52.1,60,"Lieren","NL","LEN"
52.21,4.46,"Lijnden","NL","LIJ"
51.48,5.28,"Lithoijen","NL","LTO"
53.03,5.24,"Makkum","NL","MAK"
51.52,5.17,"Meteren","NL","GE7"
52.33,40.55,"Middenbeemster","NL","MDI"
51.26,5.37,"Mierlo","NL","MIE"
51.41,4.34,"Moerdijk","NL","MOE"
51.46,5.52,"Molenhoek","NL","MOL"
51.46,5.45,"Nederasselt","NL","NST"
52.16,5.03,"Nederhorst den Berg","NL","NDB"
53.38,3.42,"Neeltje Jans","NL","NTJ"
51.28,3.44,"Nieuwdorp","NL","NIU"
51.58,4.37,"Nieuwerkerk aan den IJssel","NL","NIE"
51.42,3.54,"Nieuwerkerke","NL","N8W"
52.17,5.02,"Nigtevecht","NL","NGV"
51.54,4.57,"Noordeloos","NL","NZ8"
51.43,3.48,"Noordwelle","NL","NWJ"
52.15,4.26,"Noordwijk aan Zee","NL","NDL"
51.39,4.53,"Oosterhout","NL","OOS"
53.23,6.1,"Oostmahorn","NL","OMH"
51.46,5.32,"Oss","NL","OSS"
51.51,4.42,"Oud-Alblas","NL","A2Z"
53,5.33,"Oudega","NL","OGA"
51.11,5.52,"Panheel","NL","PHL"
51.53,4.23,"Pernis","NL","PER"
51.52,4.24,"Poortugaal","NL","PTG"
52.52,5.3,"Rijs","NL","RIJ"
52.15,4.43,"Rijsenhout","NL","RSH"
51.52,4.04,"Rockanje","NL","ROC"
51.55,4.3,"Rotterdam","NL","RTM"
17.38,-63.14,"Saba","NL","SAB"
51.14,3.48,"Sas van Gent","NL","SVG"
52.47,4.47,"Schagen","NL","SCH"
51.44,3.51,"Scharendijke","NL","SRD"
51.33,4.06,"Scherpenisse","NL","ZE5"
52.06,4.15,"Scheveningen","NL","SCE"
53.29,6.1,"Schiermonnikoog","NL","SMO"
52.44,4.38,"Schoorl","NL","SRL"
51.47,4.37,"'s-Gravendeel","NL","GRA"
52,4.1,"'s-Gravenzande","NL","GRZ"
51.42,5.19,"'s-Hertogenbosch","NL","HTB"
51.38,5.21,"Sint Michielsgestel","NL","SMG"
52.4,4.47,"Sint Pancras","NL","ANC"
51.49,4.57,"Sleeuwijk","NL","SWK"
51.49,4.46,"Sliedrecht","NL","SLD"
51.17,3.5,"Sluiskil","NL","SLU"
51.3,5.3,"Son","NL","SON"
51.4,5.03,"Sprang","NL","SCA"
51.44,4.15,"Stad aan 't Haringvliet","NL","SAT"
51.35,4,"Stavenisse","NL","SVN"
52.04,6.11,"Steenderen","NL","SDN"
52.37,4.49,"Stompetoren","NL","SPT"
51.54,4.45,"Streefkerk","NL","SRE"
52.56,4.59,"Stroe","NL","SRT"
52.02,4.1,"Ter Heijde","NL","THD"
53.18,7.02,"Termunterzijl","NL","TMZ"
51.28,3.49,"Terneuzen","NL","TNZ"
51.49,5.14,"Tuil","NL","TUL"
53.26,6.33,"Usquert","NL","NPZ"
51.3,3.3,"Valkenisse","NL","VKS"
51.47,5.07,"Veen","NL","NEV"
51.33,3.4,"Veere","NL","VER"
51.22,6.1,"Venlo","NL","VEN"
53.13,6.29,"Vierverlaten","NL","VVL"
53.02,7.07,"Vlagtwedde","NL","VWD"
51.27,3.42,"Vlissingen","NL","VLI"
51.4,4.17,"Volkerak","NL","VKR"
51.23,4.02,"Walsoorden","NL","WSO"
51.32,6.05,"Wanssum","NL","WAS"
53.11,6.39,"Waterhuizen","NL","WHZ"
52.09,5.08,"Westbroek","NL","WBO"
52.51,6.36,"Westerbork","NL","WBK"
52.19,6.01,"Wijnbergen","NL","WIG"
53.03,5.23,"Wonseradeel/Makkum","NL","MKM"
52.59,5.27,"Workum","NL","WKU"
52.3,4.49,"Wormer","NL","WMO"
51.49,5,"Woudrichem","NL","WCM"
52.21,5.33,"Zeewolde","NL","ZEW"
51.44,5.34,"Zevenbergen","NL","ZVG"
52.07,4.3,"Zoeterwoude","NL","ZOU"
67.53,12.59,"A i Lofoten","NO","AAA"
58.14,6.4,"Abelnes","NO","ABE"
64.44,11.11,"Abelvar","NO","ABV"
58.07,7.02,"Agnefest","NO","AFT"
60.24,5.01,"Agotnes","NO","AGO"
66.43,13.29,"Agskardet","NO","AGK"
70.47,23.27,"Akkarfjord","NO","AKK"
59.15,5.1,"Akrehamn","NO","AKM"
58.14,8.01,"Alefjar","NO","ALE"
62.28,6.09,"Alesund","NO","AES"
69.58,23.14,"Alta","NO","ALF"
60.25,6.25,"Alvik","NO","AAV"
62.29,6.23,"Alvika","NO","ALV"
62.34,7.42,"Andalsnes","NO","AND"
69.19,16.08,"Andenes","NO","ADN"
68.2,15.26,"Anfinnsletta","NO","AFS"
63.38,9,"Ansnes","NO","ANS"
59.09,6.1,"Ardal - Hjelmeland","NO","ARH"
61.14,7.42,"Ardalstangen","NO","ARD"
58.27,8.46,"Arendal","NO","ARE"
61.01,6.23,"Arnafjord","NO","ARF"
70.03,20.38,"Arnoyhamn","NO","ARM"
58.52,9.21,"Atangen","NO","ATA"
61.21,4.53,"Atloy","NO","ATL"
62.49,6.54,"Aukra","NO","AUK"
63.16,8.31,"Aure","NO","AUE"
60.54,7.11,"Aurland","NO","AUL"
60.06,5.09,"Austevoll","NO","ASV"
59.21,5.16,"Avaldsnes","NO","AVA"
63.03,7.4,"Averoy","NO","AVE"
61.12,6.32,"Balestrand","NO","BLS"
68.2,16.5,"Ballangen","NO","BLL"
68.04,13.33,"Ballstad","NO","BSD"
69.14,19.14,"Balsfjord","NO","BAF"
58.02,7.09,"Baly","NO","BAL"
70.38,29.43,"Batsfjord","NO","BJF"
69.47,18.46,"Bellvika","NO","BEL"
60.23,5.19,"Bergen","NO","BGO"
70.15,21.47,"Bergsfjord","NO","BFJ"
68.59,16.32,"Bjarkoy","NO","BJY"
68.33,17.33,"Bjerkvik","NO","BKV"
61.05,5.5,"Bjordal","NO","BJD"
59.47,10.3,"Bjorkas","NO","BJX"
63.45,9.45,"Bjugn","NO","BJU"
68.36,15.23,"Blokken","NO","BLO"
60.32,4.53,"Blomvag","NO","BLV"
67.17,14.22,"Bodo","NO","BOO"
68.31,16.59,"Bogen","NO","BOG"
68.13,16.04,"Bognes","NO","BON"
67.54,15.11,"Bogoy","NO","OYB"
59.13,5.26,"Bokn","NO","BOK"
59.36,5.13,"Bomlo","NO","BOM"
59.22,5.17,"Boneset - Karmoy","NO","BOE"
68.46,16.1,"Borkenes","NO","BOS"
66,12.39,"Botn - Sandnessjoen","NO","SBT"
61.37,5.04,"Botnaneset - Flora","NO","BTN"
69.31,17.54,"Botnhamn","NO","BTH"
60.42,4.55,"Bovagen - Radoy","NO","BOV"
59.54,5.06,"Brandasund","NO","BRN"
64.11,10.21,"Brandsfjord","NO","BSF"
62.36,6.26,"Brattvag","NO","BRV"
59.05,5.54,"Breiviga","NO","BVR"
70.35,22.17,"Breivikbotn","NO","BVB"
63.41,9.41,"Brekstad","NO","BKS"
69.36,18.02,"Brensholmen","NO","BRH"
68.14,14.52,"Brettesnes","NO","BTS"
59.03,9.42,"Brevik","NO","BVK"
65.28,12.12,"Bronnoysund","NO","BNN"
69.58,29.38,"Bugoynes","NO","BUG"
69.56,22.03,"Burfjord","NO","BUF"
62.08,11.42,"Buvika","NO","BUV"
59.18,5.18,"Byggnes - Karmoy","NO","BYN"
61.23,5.4,"Bygstad","NO","BYS"
60.54,4.5,"Byrknesoy","NO","BYR"
69.59,19.24,"Dafjord","NO","DFJ"
61.22,5.25,"Dale","NO","DSF"
59.57,5.59,"Dimmelsvik","NO","DIM"
58.5,6.1,"Dirdal","NO","DIR"
69.45,20.3,"Djupvik","NO","DJU"
63.39,8.47,"Dolmoy","NO","DOL"
68.02,16.04,"Drag","NO","DRG"
59.44,10.14,"Drammen","NO","DRM"
59.39,10.37,"Drobak","NO","DRK"
59,5.39,"Dusavik","NO","DUS"
69.01,17.26,"Dyroyhamn","NO","DYL"
61.46,5.11,"Dyrstad","NO","DYD"
63.46,8.5,"Dyrvik","NO","DYR"
58.27,6,"Egersund","NO","EGE"
62.19,5.38,"Eggesbones","NO","EGG"
59.04,9.42,"Eidangerfjorden","NO","EIF"
62.54,7.27,"Eide","NO","EDE"
60.15,5.04,"Eide Sotra","NO","EDS"
68.44,14.35,"Eidet","NO","EDT"
60.28,7.04,"Eidfjord","NO","EDF"
62.16,7.1,"Eidsdal","NO","EDD"
60.43,5.47,"Eidslandet","NO","EIL"
60.42,5.33,"Eikefet","NO","EKF"
61.35,5.28,"Eikefjord","NO","EIK"
60.14,5.45,"Eikelandsosen","NO","ELO"
60.59,5.05,"Eivindvik","NO","EVV"
62.3,6.2,"Ellingsoy","NO","ELL"
62.51,7.08,"Elnesvagen","NO","ELN"
59.41,10.32,"Engene","NO","ENG"
59.2,6.13,"Erfjord - Suldal","NO","ERF"
69.07,17.45,"Espenesbogen","NO","DDY"
59.19,5.4,"Espevik","NO","ESP"
59.39,5.55,"Etne","NO","ETN"
68.01,16,"Evenestangen","NO","EVT"
58.29,8.52,"Eydehavn","NO","EYD"
59.56,8.48,"Fagerstrand","NO","FAX"
58.05,6.48,"Farsund","NO","FAN"
67.15,15.23,"Fauske","NO","FAU"
60.46,4.42,"Fedje","NO","FED"
67.26,14.46,"Festvag","NO","FSV"
67.15,15.25,"Finneid","NO","FND"
66.11,13.47,"Finneidfjord","NO","FIN"
59.1,5.48,"Finnoy","NO","FNY"
69.13,17.58,"Finnsnes","NO","FNE"
62.06,5.33,"Fiskabygd - Vanylven","NO","FSK"
62.27,6.17,"Fiskarstrand","NO","FST"
68.26,14.49,"Fiskebol","NO","FBL"
59.55,5.19,"Fitjar","NO","FIT"
